id,Type,Title,Country,Data Added,Release Year,Rating,Genre
1519,Movie,Room,"Ireland, Canada, United Kingdom, United States",7/19/2018,2015.0,R,"Dramas, Independent Movies"
1520,TV Show,The Tudors,"Ireland, Canada, United States, United Kingdom",1/8/2018,2010.0,TV-MA,TV Dramas
1521,Movie,Bobby Sands: 66 Days,"Ireland, United Kingdom",9/28/2017,2016.0,TV-14,Documentaries
1522,Movie,The Lobster,"Ireland, United Kingdom, Greece, France, Netherlands",12/2/2018,2015.0,R,"Comedies, International Movies, Romantic Movies"
1523,TV Show,Watership Down,"Ireland, United Kingdom, United States",12/23/2018,2018.0,TV-PG,"British TV Shows, International TV Shows, TV Action & Adventure"
1524,Movie,Jesus: Countdown to Calvary,"Ireland, United States, France",4/1/2019,2018.0,TV-14,"Documentaries, Faith & Spirituality"
1525,Movie,Numbered,Israel,12/31/2017,2012.0,TV-PG,"Documentaries, International Movies"
1526,Movie,The Golem,Israel,6/26/2019,2018.0,TV-MA,"Horror Movies, Independent Movies, International Movies"
1527,Movie,The Women's Balcony,Israel,12/19/2017,2016.0,TV-PG,"Comedies, Dramas, Faith & Spirituality"
1528,Movie,Maktub,Israel,6/15/2018,2018.0,TV-MA,"Comedies, International Movies"
1529,TV Show,Hostages,Israel,7/1/2017,2016.0,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas"
1530,TV Show,Fauda,Israel,5/24/2018,2018.0,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas"
1531,TV Show,Mossad 101,Israel,7/11/2018,2017.0,TV-14,"International TV Shows, TV Action & Adventure, TV Dramas"
1532,TV Show,Shtisel,Israel,12/15/2018,2015.0,TV-PG,"International TV Shows, TV Dramas"
1533,TV Show,Hashoter Hatov,Israel,12/28/2018,2015.0,TV-MA,"Crime TV Shows, International TV Shows, TV Comedies"
1534,TV Show,When Heroes Fly,Israel,1/10/2019,2018.0,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas"
1535,TV Show,Inside the Mossad,Israel,1/29/2019,2017.0,TV-14,"Docuseries, International TV Shows"
1536,Movie,The Cakemaker,"Israel, Germany",12/4/2018,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
1537,Movie,The Congress,"Israel, Germany, Poland, Luxembourg, Belgium, France, United States",8/23/2019,2013.0,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy"
1538,Movie,Mr. Gaga: A True Story of Love and Dance,"Israel, Sweden, Germany, Netherlands",6/15/2017,2015.0,TV-14,"Documentaries, International Movies"
1539,Movie,The Angel,"Israel, United States",9/14/2018,2018.0,TV-MA,"Dramas, International Movies, Thrillers"
1540,Movie,Jarhead: Law of Return,"Israel, United States",12/25/2019,2019.0,R,"Action & Adventure, Dramas"
1541,Movie,A Tale of Love and Darkness,"Israel, United States",10/25/2019,2015.0,PG-13,"Dramas, International Movies"
1542,Movie,On My Skin,Italy,9/12/2018,2018.0,TV-MA,"Dramas, International Movies"
1543,Movie,S Is for Stanley,Italy,6/15/2017,2016.0,TV-MA,"Documentaries, International Movies"
1544,Movie,The App,Italy,12/26/2019,2019.0,TV-MA,"Dramas, Independent Movies, International Movies"
1545,Movie,Numero Zero. The Roots of Italian Rap,Italy,4/15/2018,2015.0,TV-MA,"Documentaries, International Movies, Music & Musicals"
1546,Movie,Edoardo Ferrario: Temi Caldi,Italy,3/15/2019,2019.0,TV-MA,Stand-Up Comedy
1547,Movie,Saverio Raimondo: Il Satiro Parlante,Italy,5/17/2019,2019.0,TV-MA,Stand-Up Comedy
1548,TV Show,Maggie & Bianca: Fashion Friends,Italy,3/31/2019,2017.0,TV-Y7,"Kids' TV, TV Comedies"
1549,Movie,5 Star Christmas,Italy,12/7/2018,2018.0,TV-14,"Comedies, International Movies"
1550,Movie,The Music of Silence,Italy,7/1/2018,2017.0,TV-PG,"Dramas, International Movies, Music & Musicals"
1551,Movie,Roberto Saviano: Writing Under Police Protection,Italy,5/1/2018,2016.0,TV-14,"Documentaries, International Movies"
1552,Movie,Euphoria,Italy,11/1/2019,2018.0,R,"Dramas, International Movies, LGBTQ Movies"
1553,TV Show,Bat Pat,Italy,12/31/2017,2016.0,TV-Y,Kids' TV
1554,TV Show,Suburra: Blood on Rome,Italy,2/22/2019,2019.0,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas"
1555,Movie,Francesco De Carlo: Cose di Questo Mondo,Italy,4/12/2019,2019.0,TV
